,mean,mean,mean,mean,mean,mean,mean,mean,mean,count,count,count,count,count,count,count,count,count
,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank,random_r,random_r1,random_r2,sr1u,sro,ur2o,zmscore,zrandom_rank,zrank
iteration,,,,,,,,,,,,,,,,,,
107,5.4058525,1.8453200000000003,1.6829125,2.7772999999999994,4.453659999999999,2.5291099999999997,0.7365365505218506,21.725,1131.7,10,10,10,10,10,10,10,10,10
108,5.406464999999999,1.8402649999999998,1.67819,2.7602200000000003,4.45478,2.51076,0.7365365505218506,21.575,1130.1,10,10,10,10,10,10,10,10,10
109,5.4070925,1.8352225,1.67349,2.74324,4.45597,2.49247,0.7365365505218506,21.45,1128.1,10,10,10,10,10,10,10,10,10
110,5.4077225,1.8301925,1.6688225000000003,2.7262799999999996,4.45728,2.47428,0.7365365505218506,21.425,1126.7,10,10,10,10,10,10,10,10,10
111,5.4083625,1.8251775,1.6641550000000003,2.7094,4.4586500000000004,2.45615,0.7365365505218506,21.35,1124.9,10,10,10,10,10,10,10,10,10
112,5.408999999999999,1.8201875,1.6595324999999999,2.69259,4.460109999999999,2.43812,0.7365365505218506,21.2625,1123.0,10,10,10,10,10,10,10,10,10
113,5.409657500000001,1.8151874999999997,1.6549099999999999,2.67586,4.46165,2.42014,0.7365365505218506,21.15,1121.4,10,10,10,10,10,10,10,10,10
114,5.4102975,1.8102124999999998,1.6503149999999998,2.65916,4.46328,2.40226,0.7365365505218506,21.05,1119.5,10,10,10,10,10,10,10,10,10
115,5.410959999999999,1.805265,1.6457425,2.64252,4.46498,2.3844499999999997,0.7365365505218506,21.025,1117.7,10,10,10,10,10,10,10,10,10
116,5.4116275,1.800315,1.64119,2.62598,4.46678,2.36675,0.7365365505218506,20.95,1115.8,10,10,10,10,10,10,10,10,10
117,5.4123,1.7953825,1.6366575,2.60948,4.46867,2.34912,0.7365365505218506,20.85,1113.5,10,10,10,10,10,10,10,10,10
118,5.4129725,1.7904574999999998,1.6321450000000002,2.5931,4.47062,2.3315600000000005,0.7365365505218506,20.8,1111.3,10,10,10,10,10,10,10,10,10
119,5.413649999999999,1.7855549999999998,1.6276474999999997,2.57674,4.47269,2.31412,0.7365365505218506,20.75,1109.8,10,10,10,10,10,10,10,10,10
120,5.41434,1.78065,1.6231674999999999,2.56046,4.4747900000000005,2.2967599999999995,0.7365365505218506,20.7,1107.9,10,10,10,10,10,10,10,10,10
121,5.415022500000001,1.7757675,1.61871,2.54427,4.477019999999999,2.27948,0.7365365505218506,20.6,1105.8,10,10,10,10,10,10,10,10,10
122,5.415725,1.770895,1.6142724999999998,2.52813,4.4793,2.2622999999999998,0.7365365505218506,20.525,1103.8,10,10,10,10,10,10,10,10,10
123,5.41643,1.7660225,1.6098474999999997,2.51208,4.48167,2.24521,0.7365365505218506,20.45,1102.5,10,10,10,10,10,10,10,10,10
124,5.417135,1.761155,1.6054250000000003,2.4960899999999997,4.484129999999999,2.2282,0.7365365505218506,20.375,1101.8,10,10,10,10,10,10,10,10,10
125,5.417847499999999,1.7563100000000003,1.6010375,2.4801900000000003,4.48667,2.2112999999999996,0.7365365505218506,20.325,1101.1,10,10,10,10,10,10,10,10,10
126,5.4185725,1.7514699999999999,1.5966650000000002,2.4643800000000002,4.489279999999999,2.19447,0.7365365505218506,20.275,1099.2,10,10,10,10,10,10,10,10,10
127,5.419295,1.7466275,1.5923075,2.4486,4.491999999999999,2.1777699999999998,0.7365365505218506,20.2,1097.4,10,10,10,10,10,10,10,10,10
128,5.420035,1.7418049999999998,1.5879625,2.43292,4.49478,2.16115,0.7365365505218506,20.125,1096.2,10,10,10,10,10,10,10,10,10
129,5.420769999999999,1.7369874999999997,1.5836275,2.41731,4.497629999999999,2.1446400000000003,0.7365365505218506,20.05,1095.2,10,10,10,10,10,10,10,10,10
130,5.42151,1.7321750000000002,1.5793174999999997,2.4017899999999996,4.500570000000001,2.12821,0.7365365505218506,19.9,1093.8,10,10,10,10,10,10,10,10,10
131,5.422252500000001,1.7273725,1.5750225000000002,2.3863399999999997,4.5036000000000005,2.11189,0.7365365505218506,19.825,1092.5,10,10,10,10,10,10,10,10,10
132,5.4230175,1.7225774999999999,1.57073,2.3709800000000003,4.506679999999999,2.09566,0.7365365505218506,19.75,1090.6,10,10,10,10,10,10,10,10,10
133,5.423780000000001,1.7177824999999998,1.5664624999999996,2.35569,4.50989,2.0795199999999996,0.7365365505218506,19.675,1089.7,10,10,10,10,10,10,10,10,10
134,5.42455,1.7130074999999998,1.5622099999999999,2.3404800000000003,4.513140000000001,2.06352,0.7365365505218506,19.575,1089.0,10,10,10,10,10,10,10,10,10
135,5.4253175,1.708225,1.5579650000000003,2.32537,4.51647,2.0476,0.7365365505218506,19.55,1087.5,10,10,10,10,10,10,10,10,10
136,5.426097500000001,1.7034475,1.553735,2.3103100000000003,4.51989,2.03177,0.7365365505218506,19.425,1086.2,10,10,10,10,10,10,10,10,10
137,5.426880000000001,1.69867,1.549515,2.29535,4.52338,2.01607,0.7365365505218506,19.275,1086.1,10,10,10,10,10,10,10,10,10
138,5.42767,1.6939100000000002,1.5453075,2.28047,4.526940000000001,2.00045,0.7365365505218506,19.2,1085.2,10,10,10,10,10,10,10,10,10
139,5.4284725,1.6891574999999999,1.5411124999999999,2.2656400000000003,4.53062,1.9849599999999998,0.7365365505218506,19.15,1084.5,10,10,10,10,10,10,10,10,10
140,5.42927,1.6843925,1.5369375,2.25092,4.53435,1.96955,0.7365365505218506,19.125,1083.8,10,10,10,10,10,10,10,10,10
